subscription_id,user_id,subscription_start_date,subscription_end_date,plan_type,initial_price,renewal_price,currency,payment_method,is_canceled,cancellation_date,cancellation_reason
sub000216,u000216,2023-02-02 00:00:00,,annual,300.0,300.0,GBP,paypal,True,2023-06-25 00:00:00,technical_issues
sub000217,u000217,2023-03-13 00:00:00,2023-04-12 00:00:00,monthly,30.0,30.0,USD,apple_pay,False,,
sub000218,u000218,2023-02-18 00:00:00,,biannual,240.0,240.0,JPY,credit_card,True,2023-03-15 00:00:00,found_better_app
sub000219,u000219,2023-01-05 00:00:00,2023-02-04 00:00:00,monthly,30.0,30.0,EUR,credit_card,False,,
sub000220,u000220,2023-03-13 00:00:00,,biannual,240.0,240.0,USD,credit_card,True,2023-06-21 00:00:00,device_uncomfortable
sub000221,u000221,2023-01-21 00:00:00,,annual,300.0,300.0,JPY,apple_pay,True,2023-02-16 00:00:00,didnt_use_enough
sub000222,u000222,2023-03-19 00:00:00,2023-04-18 00:00:00,monthly,30.0,30.0,JPY,google_pay,True,2023-04-16 00:00:00,didnt_use_enough
sub000223,u000223,2023-02-04 00:00:00,,annual,300.0,300.0,USD,apple_pay,False,,
sub000224,u000224,2023-02-06 00:00:00,,annual,300.0,300.0,BRL,credit_card,True,2023-06-25 00:00:00,technical_issues
sub000225,u000225,2023-04-03 00:00:00,,annual,300.0,300.0,JPY,credit_card,True,2023-06-29 00:00:00,too_expensive
sub000226,u000226,2023-05-02 00:00:00,2023-06-01 00:00:00,monthly,30.0,30.0,JPY,apple_pay,False,,
sub000227,u000227,2023-02-02 00:00:00,,annual,300.0,300.0,JPY,paypal,True,2023-02-21 00:00:00,didnt_use_enough
sub000228,u000228,2023-02-23 00:00:00,,biannual,240.0,240.0,GBP,credit_card,True,2023-03-22 00:00:00,didnt_use_enough
sub000229,u000229,2023-01-23 00:00:00,2023-02-22 00:00:00,monthly,30.0,30.0,USD,paypal,True,2023-02-14 00:00:00,found_better_app
sub000230,u000230,2023-02-22 00:00:00,2023-03-24 00:00:00,monthly,30.0,30.0,USD,google_pay,False,,
sub000231,u000231,2023-01-22 00:00:00,,annual,300.0,300.0,USD,apple_pay,True,2023-06-29 00:00:00,didnt_like_interface
sub000232,u000232,2023-02-20 00:00:00,,annual,300.0,300.0,USD,apple_pay,False,,
sub000233,u000233,2023-03-01 00:00:00,2023-03-31 00:00:00,monthly,30.0,30.0,USD,paypal,False,,
sub000234,u000234,2023-04-09 00:00:00,,annual,300.0,300.0,EUR,credit_card,False,,
sub000235,u000235,2023-02-06 00:00:00,2023-03-08 00:00:00,monthly,30.0,30.0,EUR,apple_pay,False,,
sub000236,u000236,2023-03-13 00:00:00,2023-04-12 00:00:00,monthly,30.0,30.0,JPY,credit_card,False,,
sub000237,u000237,2023-02-01 00:00:00,2023-03-03 00:00:00,monthly,30.0,30.0,GBP,apple_pay,True,2023-02-22 00:00:00,found_better_app
sub000238,u000238,2023-01-22 00:00:00,2023-02-21 00:00:00,monthly,30.0,30.0,AUD,apple_pay,True,2023-02-17 00:00:00,poor_battery_life
sub000239,u000239,2023-03-29 00:00:00,2023-04-28 00:00:00,monthly,30.0,30.0,INR,apple_pay,False,,
sub000240,u000240,2023-03-02 00:00:00,2023-04-01 00:00:00,monthly,30.0,30.0,USD,google_pay,True,2023-03-30 00:00:00,found_better_app
sub000241,u000241,2023-02-08 00:00:00,,biannual,240.0,240.0,JPY,credit_card,True,2023-03-02 00:00:00,found_better_app
sub000242,u000242,2023-01-19 00:00:00,2023-02-18 00:00:00,monthly,30.0,30.0,JPY,credit_card,True,2023-02-10 00:00:00,poor_battery_life
sub000243,u000243,2023-05-28 00:00:00,2023-06-27 00:00:00,monthly,30.0,30.0,USD,apple_pay,False,,
sub000244,u000244,2023-02-10 00:00:00,2023-03-12 00:00:00,monthly,30.0,30.0,USD,credit_card,True,2023-03-03 00:00:00,didnt_use_enough
sub000245,u000245,2023-02-05 00:00:00,2023-03-07 00:00:00,monthly,30.0,30.0,JPY,credit_card,True,2023-02-28 00:00:00,customer_service
sub000246,u000246,2023-03-31 00:00:00,2023-04-30 00:00:00,monthly,30.0,30.0,GBP,google_pay,False,,
sub000247,u000247,2023-03-29 00:00:00,2023-04-28 00:00:00,monthly,30.0,30.0,EUR,credit_card,False,,
sub000248,u000248,2023-04-23 00:00:00,2023-05-23 00:00:00,monthly,30.0,30.0,USD,credit_card,False,,
sub000249,u000249,2023-04-12 00:00:00,,annual,300.0,300.0,USD,credit_card,False,,
sub000250,u000250,2023-02-17 00:00:00,2023-03-19 00:00:00,monthly,30.0,30.0,USD,credit_card,True,2023-03-11 00:00:00,device_uncomfortable
sub000251,u000251,2023-01-14 00:00:00,2023-02-13 00:00:00,monthly,30.0,30.0,EUR,apple_pay,False,,
sub000252,u000252,2023-02-07 00:00:00,,annual,300.0,300.0,USD,apple_pay,True,2023-03-08 00:00:00,didnt_like_interface
sub000253,u000253,2023-01-24 00:00:00,,annual,300.0,300.0,GBP,credit_card,True,2023-01-31 00:00:00,privacy_concerns
sub000254,u000254,2023-03-18 00:00:00,,annual,300.0,300.0,CAD,apple_pay,True,2023-06-24 00:00:00,didnt_like_interface
sub000255,u000255,2023-04-20 00:00:00,2023-05-20 00:00:00,monthly,30.0,30.0,USD,apple_pay,True,2023-05-16 00:00:00,didnt_use_enough
sub000256,u000256,2023-01-30 00:00:00,2023-03-01 00:00:00,monthly,30.0,30.0,USD,credit_card,False,,
sub000257,u000257,2023-03-28 00:00:00,2023-04-27 00:00:00,monthly,30.0,30.0,USD,credit_card,False,,
sub000258,u000258,2023-02-04 00:00:00,2023-03-06 00:00:00,monthly,30.0,30.0,JPY,credit_card,False,,
sub000259,u000259,2023-04-30 00:00:00,2023-05-30 00:00:00,monthly,30.0,30.0,USD,credit_card,False,,
sub000260,u000260,2023-02-16 00:00:00,2023-03-18 00:00:00,monthly,30.0,30.0,GBP,paypal,False,,
sub000261,u000261,2023-01-18 00:00:00,2023-02-17 00:00:00,monthly,30.0,30.0,USD,apple_pay,True,2023-02-09 00:00:00,device_uncomfortable
sub000262,u000262,2023-03-20 00:00:00,,annual,300.0,300.0,USD,credit_card,True,2023-06-23 00:00:00,didnt_use_enough
sub000263,u000263,2023-02-21 00:00:00,2023-03-23 00:00:00,monthly,30.0,30.0,USD,apple_pay,False,,
sub000264,u000264,2023-01-28 00:00:00,,annual,300.0,300.0,USD,apple_pay,False,,
sub000265,u000265,2023-02-18 00:00:00,2023-03-20 00:00:00,monthly,30.0,30.0,AUD,credit_card,False,,
sub000266,u000266,2023-02-22 00:00:00,2023-03-24 00:00:00,monthly,30.0,30.0,GBP,credit_card,True,2023-03-23 00:00:00,didnt_use_enough
sub000267,u000267,2023-03-07 00:00:00,2023-04-06 00:00:00,monthly,30.0,30.0,GBP,google_pay,True,2023-03-31 00:00:00,poor_battery_life
sub000268,u000268,2023-02-11 00:00:00,2023-03-13 00:00:00,monthly,30.0,30.0,INR,credit_card,False,,
sub000269,u000269,2023-05-02 00:00:00,2023-06-01 00:00:00,monthly,30.0,30.0,USD,credit_card,False,,
sub000270,u000270,2023-02-04 00:00:00,2023-03-06 00:00:00,monthly,30.0,30.0,EUR,credit_card,False,,
sub000271,u000271,2023-01-31 00:00:00,2023-03-02 00:00:00,monthly,30.0,30.0,USD,paypal,True,2023-02-23 00:00:00,privacy_concerns
sub000272,u000272,2023-03-21 00:00:00,2023-04-20 00:00:00,monthly,30.0,30.0,USD,google_pay,False,,
sub000273,u000273,2023-01-13 00:00:00,2023-02-12 00:00:00,monthly,30.0,30.0,USD,paypal,True,2023-02-03 00:00:00,device_uncomfortable
sub000274,u000274,2023-03-22 00:00:00,,annual,300.0,300.0,EUR,apple_pay,False,,
sub000275,u000275,2023-01-13 00:00:00,,biannual,240.0,240.0,USD,credit_card,False,,
sub000276,u000276,2023-01-20 00:00:00,,biannual,240.0,240.0,USD,google_pay,True,2023-06-23 00:00:00,privacy_concerns
sub000277,u000277,2023-01-09 00:00:00,,annual,300.0,300.0,USD,apple_pay,True,2023-06-27 00:00:00,didnt_use_enough
sub000278,u000278,2023-02-12 00:00:00,2023-03-14 00:00:00,monthly,30.0,30.0,AUD,paypal,True,2023-03-04 00:00:00,found_better_app
sub000279,u000279,2023-01-31 00:00:00,2023-03-02 00:00:00,monthly,30.0,30.0,USD,paypal,False,,
sub000280,u000280,2023-03-15 00:00:00,,annual,300.0,300.0,USD,credit_card,False,,
sub000281,u000281,2023-02-25 00:00:00,,annual,300.0,300.0,CAD,apple_pay,True,2023-06-20 00:00:00,too_expensive
sub000282,u000282,2023-03-21 00:00:00,2023-04-20 00:00:00,monthly,30.0,30.0,USD,google_pay,True,2023-04-13 00:00:00,technical_issues
sub000283,u000283,2023-03-17 00:00:00,,biannual,240.0,240.0,CAD,credit_card,True,2023-03-23 00:00:00,found_better_app
sub000284,u000284,2023-05-12 00:00:00,2023-06-11 00:00:00,monthly,30.0,30.0,USD,credit_card,False,,
sub000285,u000285,2023-01-08 00:00:00,2023-02-07 00:00:00,monthly,30.0,30.0,EUR,paypal,False,,
sub000286,u000286,2023-04-07 00:00:00,2023-05-07 00:00:00,monthly,30.0,30.0,EUR,credit_card,True,2023-05-01 00:00:00,didnt_use_enough
sub000287,u000287,2023-02-26 00:00:00,2023-03-28 00:00:00,monthly,30.0,30.0,AUD,apple_pay,True,2023-03-22 00:00:00,customer_service
sub000288,u000288,2023-01-24 00:00:00,2023-02-23 00:00:00,monthly,30.0,30.0,EUR,google_pay,False,,
sub000289,u000289,2023-04-13 00:00:00,2023-05-13 00:00:00,monthly,30.0,30.0,USD,apple_pay,False,,
sub000290,u000290,2023-02-21 00:00:00,,biannual,240.0,240.0,BRL,paypal,False,,
sub000291,u000291,2023-03-25 00:00:00,,biannual,240.0,240.0,EUR,credit_card,False,,
sub000292,u000292,2023-03-26 00:00:00,,annual,300.0,300.0,JPY,credit_card,True,2023-06-28 00:00:00,customer_service
sub000293,u000293,2023-02-26 00:00:00,2023-03-28 00:00:00,monthly,30.0,30.0,USD,paypal,False,,
sub000294,u000294,2023-01-11 00:00:00,,annual,300.0,300.0,USD,paypal,True,2023-06-24 00:00:00,privacy_concerns
sub000295,u000295,2023-02-18 00:00:00,,annual,300.0,300.0,USD,credit_card,True,2023-06-29 00:00:00,found_better_app
sub000296,u000296,2023-01-18 00:00:00,,annual,300.0,300.0,USD,apple_pay,True,2023-06-20 00:00:00,device_uncomfortable
sub000297,u000297,2023-05-23 00:00:00,2023-06-22 00:00:00,monthly,30.0,30.0,USD,paypal,True,2023-06-20 00:00:00,didnt_use_enough
sub000298,u000298,2023-03-03 00:00:00,2023-04-02 00:00:00,monthly,30.0,30.0,GBP,apple_pay,True,2023-03-23 00:00:00,found_better_app
sub000299,u000299,2023-01-14 00:00:00,2023-02-13 00:00:00,monthly,30.0,30.0,USD,credit_card,True,2023-02-09 00:00:00,too_expensive
sub000300,u000300,2023-02-05 00:00:00,,annual,300.0,300.0,USD,google_pay,True,2023-06-24 00:00:00,didnt_like_interface
sub000301,u000301,2023-04-03 00:00:00,2023-05-03 00:00:00,monthly,30.0,30.0,USD,credit_card,False,,
sub000302,u000302,2023-01-24 00:00:00,2023-02-23 00:00:00,monthly,30.0,30.0,AUD,paypal,True,2023-02-20 00:00:00,poor_battery_life
sub000303,u000303,2023-01-13 00:00:00,,annual,300.0,300.0,USD,credit_card,False,,
sub000304,u000304,2023-03-14 00:00:00,2023-04-13 00:00:00,monthly,30.0,30.0,USD,google_pay,True,2023-04-12 00:00:00,too_expensive
sub000305,u000305,2023-03-01 00:00:00,,annual,300.0,300.0,USD,apple_pay,False,,
sub000306,u000306,2023-02-05 00:00:00,2023-03-07 00:00:00,monthly,30.0,30.0,USD,apple_pay,False,,
sub000307,u000307,2023-02-11 00:00:00,2023-03-13 00:00:00,monthly,30.0,30.0,JPY,google_pay,False,,
sub000308,u000308,2023-01-20 00:00:00,2023-02-19 00:00:00,monthly,30.0,30.0,INR,apple_pay,True,2023-02-12 00:00:00,poor_battery_life
sub000309,u000309,2023-03-05 00:00:00,2023-04-04 00:00:00,monthly,30.0,30.0,EUR,apple_pay,False,,
sub000310,u000310,2023-03-31 00:00:00,2023-04-30 00:00:00,monthly,30.0,30.0,USD,google_pay,False,,
sub000311,u000311,2023-01-28 00:00:00,2023-02-27 00:00:00,monthly,30.0,30.0,CAD,google_pay,True,2023-02-25 00:00:00,privacy_concerns
sub000312,u000312,2023-01-18 00:00:00,2023-02-17 00:00:00,monthly,30.0,30.0,USD,apple_pay,False,,
sub000313,u000313,2023-02-23 00:00:00,2023-03-25 00:00:00,monthly,30.0,30.0,USD,apple_pay,False,,
sub000314,u000314,2023-02-28 00:00:00,,annual,300.0,300.0,USD,apple_pay,True,2023-06-20 00:00:00,found_better_app
sub000315,u000315,2023-02-28 00:00:00,2023-03-30 00:00:00,monthly,30.0,30.0,GBP,credit_card,False,,
sub000316,u000316,2023-01-17 00:00:00,2023-02-16 00:00:00,monthly,30.0,30.0,GBP,credit_card,False,,
sub000317,u000317,2023-01-08 00:00:00,,biannual,240.0,240.0,GBP,credit_card,True,2023-06-28 00:00:00,poor_battery_life
sub000318,u000318,2023-02-08 00:00:00,2023-03-10 00:00:00,monthly,30.0,30.0,GBP,apple_pay,True,2023-03-03 00:00:00,privacy_concerns
sub000319,u000319,2023-01-07 00:00:00,,annual,300.0,300.0,CAD,paypal,True,2023-01-28 00:00:00,privacy_concerns
sub000320,u000320,2023-02-20 00:00:00,,biannual,240.0,240.0,BRL,paypal,True,2023-02-28 00:00:00,device_uncomfortable
sub000321,u000321,2023-03-14 00:00:00,,annual,300.0,300.0,BRL,credit_card,False,,
sub000322,u000322,2023-02-23 00:00:00,,annual,300.0,300.0,CAD,apple_pay,False,,
sub000323,u000323,2023-02-16 00:00:00,2023-03-18 00:00:00,monthly,30.0,30.0,USD,credit_card,False,,
sub000324,u000324,2023-02-21 00:00:00,2023-03-23 00:00:00,monthly,30.0,30.0,EUR,credit_card,False,,
sub000325,u000325,2023-02-07 00:00:00,,annual,300.0,300.0,EUR,credit_card,True,2023-03-07 00:00:00,didnt_like_interface
sub000326,u000326,2023-01-11 00:00:00,2023-02-10 00:00:00,monthly,30.0,30.0,USD,credit_card,False,,
sub000327,u000327,2023-01-15 00:00:00,2023-02-14 00:00:00,monthly,30.0,30.0,USD,paypal,False,,
sub000328,u000328,2023-02-01 00:00:00,2023-03-03 00:00:00,monthly,30.0,30.0,INR,apple_pay,True,2023-02-23 00:00:00,poor_battery_life
sub000329,u000329,2023-02-02 00:00:00,2023-03-04 00:00:00,monthly,30.0,30.0,GBP,apple_pay,True,2023-02-24 00:00:00,technical_issues
sub000330,u000330,2023-03-30 00:00:00,,annual,300.0,300.0,GBP,apple_pay,True,2023-04-12 00:00:00,device_uncomfortable
sub000331,u000331,2023-02-28 00:00:00,,annual,300.0,300.0,USD,apple_pay,True,2023-03-13 00:00:00,found_better_app
sub000332,u000332,2023-04-09 00:00:00,2023-05-09 00:00:00,monthly,30.0,30.0,USD,apple_pay,True,2023-05-05 00:00:00,poor_battery_life
sub000333,u000333,2023-01-16 00:00:00,2023-02-15 00:00:00,monthly,30.0,30.0,CAD,apple_pay,False,,
sub000334,u000334,2023-01-23 00:00:00,2023-02-22 00:00:00,monthly,30.0,30.0,AUD,credit_card,False,,
sub000335,u000335,2023-01-19 00:00:00,2023-02-18 00:00:00,monthly,30.0,30.0,USD,credit_card,True,2023-02-11 00:00:00,found_better_app
sub000336,u000336,2023-03-07 00:00:00,2023-04-06 00:00:00,monthly,30.0,30.0,EUR,credit_card,False,,
sub000337,u000337,2023-03-25 00:00:00,2023-04-24 00:00:00,monthly,30.0,30.0,USD,credit_card,False,,
sub000338,u000338,2023-03-26 00:00:00,,annual,300.0,300.0,USD,credit_card,True,2023-04-11 00:00:00,poor_battery_life
sub000339,u000339,2023-03-06 00:00:00,2023-04-05 00:00:00,monthly,30.0,30.0,CAD,credit_card,True,2023-03-30 00:00:00,too_expensive
sub000340,u000340,2023-03-15 00:00:00,,biannual,240.0,240.0,USD,apple_pay,True,2023-06-25 00:00:00,too_expensive
sub000341,u000341,2023-02-10 00:00:00,,annual,300.0,300.0,EUR,apple_pay,True,2023-02-22 00:00:00,privacy_concerns
sub000342,u000342,2023-02-11 00:00:00,2023-03-13 00:00:00,monthly,30.0,30.0,USD,credit_card,False,,
sub000343,u000343,2023-02-01 00:00:00,,annual,300.0,300.0,EUR,paypal,True,2023-02-26 00:00:00,privacy_concerns
sub000344,u000344,2023-01-20 00:00:00,2023-02-19 00:00:00,monthly,30.0,30.0,CAD,credit_card,True,2023-02-11 00:00:00,too_expensive
sub000345,u000345,2023-02-21 00:00:00,2023-03-23 00:00:00,monthly,30.0,30.0,USD,apple_pay,False,,
sub000346,u000346,2023-03-09 00:00:00,2023-04-08 00:00:00,monthly,30.0,30.0,USD,google_pay,True,2023-04-04 00:00:00,found_better_app
sub000347,u000347,2023-03-06 00:00:00,2023-04-05 00:00:00,monthly,30.0,30.0,USD,apple_pay,True,2023-03-29 00:00:00,too_expensive
sub000348,u000348,2023-02-22 00:00:00,2023-03-24 00:00:00,monthly,30.0,30.0,GBP,credit_card,False,,
sub000349,u000349,2023-03-11 00:00:00,2023-04-10 00:00:00,monthly,30.0,30.0,JPY,paypal,True,2023-04-05 00:00:00,didnt_like_interface
sub000350,u000350,2023-03-02 00:00:00,2023-04-01 00:00:00,monthly,30.0,30.0,JPY,credit_card,False,,
sub000351,u000351,2023-05-09 00:00:00,,annual,300.0,300.0,EUR,credit_card,True,2023-05-31 00:00:00,too_expensive
sub000352,u000352,2023-02-08 00:00:00,2023-03-10 00:00:00,monthly,30.0,30.0,INR,apple_pay,False,,
sub000353,u000353,2023-04-10 00:00:00,,annual,300.0,300.0,USD,credit_card,False,,
sub000354,u000354,2023-02-08 00:00:00,2023-03-10 00:00:00,monthly,30.0,30.0,JPY,credit_card,False,,
sub000355,u000355,2023-01-21 00:00:00,,annual,300.0,300.0,USD,credit_card,True,2023-06-25 00:00:00,privacy_concerns
sub000356,u000356,2023-02-22 00:00:00,,annual,300.0,300.0,BRL,paypal,True,2023-06-24 00:00:00,found_better_app
sub000357,u000357,2023-03-14 00:00:00,2023-04-13 00:00:00,monthly,30.0,30.0,EUR,apple_pay,False,,
sub000358,u000358,2023-01-28 00:00:00,,annual,300.0,300.0,EUR,apple_pay,True,2023-02-25 00:00:00,privacy_concerns
sub000359,u000359,2023-02-24 00:00:00,,annual,300.0,300.0,BRL,paypal,False,,
sub000360,u000360,2023-01-13 00:00:00,2023-02-12 00:00:00,monthly,30.0,30.0,USD,credit_card,True,2023-02-08 00:00:00,technical_issues
sub000361,u000361,2023-02-24 00:00:00,2023-03-26 00:00:00,monthly,30.0,30.0,CAD,apple_pay,False,,
sub000362,u000362,2023-03-29 00:00:00,2023-04-28 00:00:00,monthly,30.0,30.0,BRL,apple_pay,True,2023-04-22 00:00:00,didnt_like_interface
sub000363,u000363,2023-01-31 00:00:00,,annual,300.0,300.0,USD,apple_pay,True,2023-02-09 00:00:00,found_better_app
sub000364,u000364,2023-01-15 00:00:00,2023-02-14 00:00:00,monthly,30.0,30.0,GBP,paypal,True,2023-02-13 00:00:00,didnt_use_enough
sub000365,u000365,2023-04-18 00:00:00,,annual,300.0,300.0,EUR,credit_card,False,,
sub000366,u000366,2023-03-26 00:00:00,,annual,300.0,300.0,USD,google_pay,True,2023-06-22 00:00:00,found_better_app
sub000367,u000367,2023-03-05 00:00:00,2023-04-04 00:00:00,monthly,30.0,30.0,USD,apple_pay,False,,
sub000368,u000368,2023-02-02 00:00:00,2023-03-04 00:00:00,monthly,30.0,30.0,USD,apple_pay,False,,
sub000369,u000369,2023-03-01 00:00:00,2023-03-31 00:00:00,monthly,30.0,30.0,EUR,credit_card,False,,
sub000370,u000370,2023-03-08 00:00:00,,biannual,240.0,240.0,CAD,google_pay,True,2023-03-21 00:00:00,poor_battery_life
sub000371,u000371,2023-03-15 00:00:00,2023-04-14 00:00:00,monthly,30.0,30.0,EUR,paypal,True,2023-04-12 00:00:00,privacy_concerns
sub000372,u000372,2023-02-05 00:00:00,2023-03-07 00:00:00,monthly,30.0,30.0,GBP,apple_pay,True,2023-03-05 00:00:00,too_expensive
sub000373,u000373,2023-01-29 00:00:00,2023-02-28 00:00:00,monthly,30.0,30.0,AUD,apple_pay,True,2023-02-21 00:00:00,customer_service
sub000374,u000374,2023-03-19 00:00:00,,annual,300.0,300.0,AUD,credit_card,True,2023-06-29 00:00:00,didnt_like_interface
sub000375,u000375,2023-02-20 00:00:00,,annual,300.0,300.0,USD,credit_card,True,2023-06-25 00:00:00,device_uncomfortable
sub000376,u000376,2023-02-09 00:00:00,,biannual,240.0,240.0,EUR,credit_card,True,2023-03-10 00:00:00,didnt_use_enough
sub000377,u000377,2023-03-12 00:00:00,2023-04-11 00:00:00,monthly,30.0,30.0,USD,paypal,False,,
sub000378,u000378,2023-01-25 00:00:00,2023-02-24 00:00:00,monthly,30.0,30.0,BRL,google_pay,True,2023-02-14 00:00:00,device_uncomfortable
sub000379,u000379,2023-03-26 00:00:00,2023-04-25 00:00:00,monthly,30.0,30.0,GBP,google_pay,False,,
sub000380,u000380,2023-03-30 00:00:00,2023-04-29 00:00:00,monthly,30.0,30.0,GBP,apple_pay,False,,
sub000381,u000381,2023-01-20 00:00:00,2023-02-19 00:00:00,monthly,30.0,30.0,CAD,credit_card,True,2023-02-11 00:00:00,poor_battery_life
sub000382,u000382,2023-02-23 00:00:00,,biannual,240.0,240.0,GBP,apple_pay,True,2023-03-18 00:00:00,poor_battery_life
sub000383,u000383,2023-02-08 00:00:00,2023-03-10 00:00:00,monthly,30.0,30.0,AUD,apple_pay,True,2023-03-05 00:00:00,customer_service
sub000384,u000384,2023-03-09 00:00:00,2023-04-08 00:00:00,monthly,30.0,30.0,BRL,paypal,False,,
sub000385,u000385,2023-03-05 00:00:00,2023-04-04 00:00:00,monthly,30.0,30.0,USD,credit_card,True,2023-04-03 00:00:00,didnt_use_enough
sub000386,u000386,2023-02-10 00:00:00,,annual,300.0,300.0,EUR,credit_card,True,2023-06-26 00:00:00,found_better_app
sub000387,u000387,2023-01-22 00:00:00,,annual,300.0,300.0,GBP,paypal,True,2023-06-27 00:00:00,technical_issues
sub000388,u000388,2023-01-15 00:00:00,2023-02-14 00:00:00,monthly,30.0,30.0,USD,google_pay,True,2023-02-05 00:00:00,device_uncomfortable
sub000389,u000389,2023-02-14 00:00:00,2023-03-16 00:00:00,monthly,30.0,30.0,USD,paypal,True,2023-03-15 00:00:00,found_better_app
sub000390,u000390,2023-03-24 00:00:00,2023-04-23 00:00:00,monthly,30.0,30.0,CAD,paypal,False,,
sub000391,u000391,2023-02-14 00:00:00,2023-03-16 00:00:00,monthly,30.0,30.0,JPY,apple_pay,False,,
sub000392,u000392,2023-03-28 00:00:00,2023-04-27 00:00:00,monthly,30.0,30.0,CAD,apple_pay,False,,
sub000393,u000393,2023-01-16 00:00:00,2023-02-15 00:00:00,monthly,30.0,30.0,USD,credit_card,True,2023-02-14 00:00:00,device_uncomfortable
sub000394,u000394,2023-03-02 00:00:00,2023-04-01 00:00:00,monthly,30.0,30.0,USD,apple_pay,True,2023-03-28 00:00:00,didnt_use_enough
sub000395,u000395,2023-04-09 00:00:00,2023-05-09 00:00:00,monthly,30.0,30.0,USD,credit_card,True,2023-05-04 00:00:00,customer_service
sub000396,u000396,2023-01-27 00:00:00,,annual,300.0,300.0,USD,google_pay,True,2023-06-22 00:00:00,customer_service
sub000397,u000397,2023-01-21 00:00:00,2023-02-20 00:00:00,monthly,30.0,30.0,USD,credit_card,True,2023-02-15 00:00:00,customer_service
sub000398,u000398,2023-01-31 00:00:00,,annual,300.0,300.0,USD,google_pay,False,,
sub000399,u000399,2023-03-23 00:00:00,,annual,300.0,300.0,USD,credit_card,False,,
sub000400,u000400,2023-01-15 00:00:00,2023-02-14 00:00:00,monthly,30.0,30.0,AUD,apple_pay,True,2023-02-10 00:00:00,found_better_app
sub000401,u000401,2023-02-17 00:00:00,,annual,300.0,300.0,USD,credit_card,True,2023-06-28 00:00:00,too_expensive
sub000402,u000402,2023-02-09 00:00:00,,biannual,240.0,240.0,INR,apple_pay,True,2023-06-27 00:00:00,didnt_like_interface
sub000403,u000403,2023-02-08 00:00:00,2023-03-10 00:00:00,monthly,30.0,30.0,USD,paypal,False,,
sub000404,u000404,2023-03-23 00:00:00,,annual,300.0,300.0,USD,google_pay,True,2023-04-20 00:00:00,technical_issues
sub000405,u000405,2023-02-10 00:00:00,,annual,300.0,300.0,GBP,paypal,True,2023-03-09 00:00:00,poor_battery_life
sub000406,u000406,2023-03-02 00:00:00,,biannual,240.0,240.0,EUR,apple_pay,False,,
sub000407,u000407,2023-01-28 00:00:00,,annual,300.0,300.0,CAD,paypal,True,2023-06-22 00:00:00,customer_service
