membership_id,team_id,user_id,joined_at,membership_status,is_admin,share_recovery,share_strain,share_sleep
tm000398,team014,u000490,2023-05-08 00:00:00,active,False,True,True,True
tm000399,team014,u004347,2023-05-18 00:00:00,active,False,True,True,True
tm000400,team014,u000283,2023-05-27 00:00:00,active,False,True,True,True
tm000401,team014,u000618,2023-06-23 00:00:00,active,False,True,True,False
tm000402,team014,u000406,2023-05-07 00:00:00,active,False,True,True,True
tm000403,team014,u000054,2023-06-15 00:00:00,active,False,True,True,False
tm000404,team014,u003426,2023-06-07 00:00:00,active,False,False,True,False
tm000405,team014,u001144,2023-05-16 00:00:00,active,False,True,True,True
tm000406,team014,u001924,2023-05-04 00:00:00,active,False,True,True,True
tm000407,team014,u000565,2023-06-13 00:00:00,active,True,True,True,False
tm000408,team014,u001256,2023-06-08 00:00:00,active,False,True,True,False
tm000409,team014,u000076,2023-05-21 00:00:00,active,False,True,True,True
tm000410,team014,u001817,2023-06-28 00:00:00,active,False,True,True,False
tm000411,team014,u004196,2023-06-15 00:00:00,active,False,True,False,True
tm000412,team014,u003786,2023-05-29 00:00:00,active,False,True,True,True
tm000413,team014,u003099,2023-06-09 00:00:00,active,False,True,True,True
tm000414,team014,u000504,2023-05-30 00:00:00,active,False,True,False,True
tm000415,team014,u004010,2023-06-14 00:00:00,active,False,True,True,True
tm000416,team014,u004048,2023-05-17 00:00:00,active,False,True,True,True
tm000417,team014,u000132,2023-06-11 00:00:00,active,False,True,True,True
tm000418,team014,u000056,2023-05-21 00:00:00,active,False,True,True,True
tm000419,team014,u004418,2023-05-29 00:00:00,active,False,True,True,True
tm000420,team014,u004580,2023-05-24 00:00:00,active,False,True,True,False
tm000421,team014,u003417,2023-05-02 00:00:00,active,False,True,True,False
tm000422,team014,u000101,2023-06-28 00:00:00,active,False,True,True,True
tm000423,team014,u000141,2023-05-12 00:00:00,active,False,True,True,True
tm000424,team014,u004395,2023-05-29 00:00:00,active,False,True,True,True
tm000425,team014,u002282,2023-05-17 00:00:00,active,False,True,True,True
tm000426,team014,u004448,2023-05-10 00:00:00,active,False,True,True,True
tm000427,team014,u002381,2023-06-22 00:00:00,active,False,True,True,False
tm000428,team014,u000144,2023-06-12 00:00:00,active,False,True,True,False
tm000429,team015,u001324,2023-06-08 00:00:00,active,True,True,True,True
tm000430,team015,u001647,2023-06-29 00:00:00,active,False,True,True,True
tm000431,team015,u003926,2023-06-30 00:00:00,active,False,True,True,True
tm000432,team015,u002575,2023-06-26 00:00:00,active,False,True,False,True
tm000433,team015,u001457,2023-06-25 00:00:00,active,True,False,True,False
tm000434,team015,u003264,2023-06-27 00:00:00,active,False,True,True,True
tm000435,team015,u002616,2023-06-19 00:00:00,active,False,True,True,True
tm000436,team015,u002389,2023-06-28 00:00:00,active,False,True,False,True
tm000437,team015,u004024,2023-06-08 00:00:00,active,True,True,True,True
tm000438,team015,u004719,2023-06-30 00:00:00,active,False,True,True,False
tm000439,team015,u001987,2023-06-26 00:00:00,active,False,True,False,True
tm000440,team015,u002671,2023-06-17 00:00:00,active,False,False,True,False
tm000441,team015,u003082,2023-06-12 00:00:00,active,False,True,True,True
tm000442,team015,u002298,2023-06-19 00:00:00,active,False,True,True,True
tm000443,team015,u003220,2023-06-17 00:00:00,active,True,True,True,True
tm000444,team015,u002992,2023-06-11 00:00:00,active,False,True,False,True
tm000445,team015,u000933,2023-06-13 00:00:00,active,False,True,True,True
tm000446,team015,u004621,2023-06-20 00:00:00,active,False,True,True,True
tm000447,team015,u001638,2023-06-27 00:00:00,active,False,True,True,True
tm000448,team015,u004853,2023-06-14 00:00:00,active,False,True,True,True
tm000449,team015,u004471,2023-06-11 00:00:00,active,False,True,True,True
tm000450,team015,u001475,2023-06-11 00:00:00,active,False,True,True,True
tm000451,team015,u004508,2023-06-27 00:00:00,active,False,True,True,True
tm000452,team015,u000221,2023-06-22 00:00:00,active,False,True,True,True
tm000453,team015,u003783,2023-06-27 00:00:00,active,False,True,True,True
tm000454,team015,u001719,2023-06-11 00:00:00,active,False,True,True,True
tm000455,team015,u003593,2023-06-12 00:00:00,active,False,True,True,True
tm000456,team015,u002388,2023-06-28 00:00:00,active,False,True,True,True
tm000457,team015,u000567,2023-06-13 00:00:00,active,False,True,True,True
tm000458,team015,u003353,2023-06-08 00:00:00,active,False,True,True,True
tm000459,team016,u002520,2023-06-29 00:00:00,active,True,True,True,True
tm000460,team016,u004056,2023-06-29 00:00:00,active,False,True,True,True
tm000461,team016,u003353,2023-06-29 00:00:00,active,False,True,True,True
tm000462,team016,u004030,2023-06-30 00:00:00,active,False,True,True,False
tm000463,team016,u003406,2023-06-30 00:00:00,active,False,True,True,True
tm000464,team016,u003638,2023-06-29 00:00:00,active,False,True,True,False
tm000465,team016,u004005,2023-06-30 00:00:00,active,False,True,True,False
tm000466,team016,u001371,2023-06-29 00:00:00,active,False,False,True,True
tm000467,team017,u004406,2023-05-13 00:00:00,active,False,True,True,False
tm000468,team017,u002610,2023-03-16 00:00:00,active,False,True,True,True
tm000469,team017,u004588,2023-05-01 00:00:00,active,False,True,True,True
tm000470,team017,u004746,2023-05-13 00:00:00,active,False,True,True,True
tm000471,team017,u003173,2023-04-29 00:00:00,active,False,True,True,False
tm000472,team017,u001223,2023-03-15 00:00:00,active,False,True,True,False
tm000473,team017,u004636,2023-06-16 00:00:00,active,False,True,True,False
tm000474,team017,u001029,2023-03-15 00:00:00,active,False,True,True,True
tm000475,team017,u001533,2023-03-08 00:00:00,active,False,True,False,False
tm000476,team017,u001534,2023-06-26 00:00:00,active,False,True,True,True
tm000477,team017,u000450,2023-06-24 00:00:00,active,False,True,True,True
tm000478,team017,u004262,2023-06-17 00:00:00,active,True,True,True,True
tm000479,team017,u003943,2023-06-09 00:00:00,active,False,True,True,True
tm000480,team017,u002086,2023-04-01 00:00:00,active,False,True,True,True
tm000481,team017,u004475,2023-03-13 00:00:00,active,False,True,True,True
tm000482,team017,u003994,2023-05-09 00:00:00,active,False,True,True,True
tm000483,team017,u001246,2023-03-16 00:00:00,active,True,True,True,True
tm000484,team018,u004970,2023-04-10 00:00:00,active,True,True,True,True
tm000485,team018,u003900,2023-06-12 00:00:00,active,False,True,True,True
tm000486,team018,u000083,2023-05-26 00:00:00,active,False,True,True,True
tm000487,team018,u000073,2023-05-26 00:00:00,active,False,True,True,False
tm000488,team018,u003024,2023-04-19 00:00:00,active,True,True,True,True
tm000489,team018,u001062,2023-04-17 00:00:00,active,False,True,True,True
tm000490,team018,u003711,2023-06-02 00:00:00,active,False,True,True,True
tm000491,team018,u001164,2023-04-29 00:00:00,active,False,True,True,True
tm000492,team018,u004187,2023-04-29 00:00:00,active,False,True,True,False
tm000493,team018,u000624,2023-04-18 00:00:00,active,False,True,False,True
tm000494,team018,u002020,2023-05-11 00:00:00,active,True,True,True,True
tm000495,team018,u003372,2023-05-19 00:00:00,active,False,True,True,True
tm000496,team018,u000788,2023-04-27 00:00:00,active,False,True,False,True
tm000497,team018,u000903,2023-05-13 00:00:00,active,False,True,True,True
tm000498,team018,u000909,2023-04-25 00:00:00,active,False,True,True,True
tm000499,team018,u002760,2023-04-18 00:00:00,active,False,False,True,True
tm000500,team018,u003232,2023-06-14 00:00:00,active,False,True,True,True
tm000501,team018,u002640,2023-05-12 00:00:00,active,False,True,True,True
tm000502,team018,u001206,2023-06-14 00:00:00,active,True,True,True,True
tm000503,team018,u003369,2023-05-26 00:00:00,active,False,True,False,False
tm000504,team018,u001172,2023-06-19 00:00:00,active,False,True,True,True
tm000505,team018,u001257,2023-05-11 00:00:00,active,False,True,True,True
tm000506,team018,u000604,2023-05-27 00:00:00,active,False,True,True,True
tm000507,team018,u004650,2023-06-15 00:00:00,active,False,False,True,True
tm000508,team018,u004938,2023-05-16 00:00:00,active,False,True,True,True
tm000509,team018,u000076,2023-05-27 00:00:00,active,False,True,True,True
tm000510,team018,u001445,2023-06-08 00:00:00,active,False,False,False,False
tm000511,team018,u003858,2023-06-18 00:00:00,active,False,True,True,True
tm000512,team018,u003091,2023-05-09 00:00:00,active,False,True,True,True
tm000513,team018,u001880,2023-05-22 00:00:00,active,True,True,True,True
tm000514,team018,u001331,2023-04-23 00:00:00,active,False,False,True,False
tm000515,team018,u003618,2023-04-28 00:00:00,active,False,True,False,False
tm000516,team018,u003878,2023-06-15 00:00:00,active,False,True,True,True
tm000517,team018,u001918,2023-06-23 00:00:00,active,True,True,True,True
tm000518,team018,u000766,2023-06-21 00:00:00,active,True,True,True,True
tm000519,team018,u000886,2023-05-20 00:00:00,active,False,True,True,True
tm000520,team018,u001231,2023-06-06 00:00:00,active,False,True,True,False
tm000521,team018,u001083,2023-06-23 00:00:00,active,False,True,True,True
tm000522,team018,u003379,2023-04-25 00:00:00,active,False,False,True,True
tm000523,team018,u003095,2023-05-13 00:00:00,active,False,True,True,True
tm000524,team018,u003769,2023-06-26 00:00:00,active,True,True,True,True
tm000525,team018,u002770,2023-05-11 00:00:00,active,False,True,True,True
tm000526,team018,u001230,2023-05-02 00:00:00,active,True,True,True,True
tm000527,team018,u002189,2023-05-11 00:00:00,active,True,True,True,True
tm000528,team018,u002441,2023-04-17 00:00:00,active,False,False,True,False
tm000529,team018,u000743,2023-05-27 00:00:00,active,False,True,True,True
tm000530,team018,u002193,2023-04-19 00:00:00,active,True,True,False,True
tm000531,team018,u004849,2023-04-26 00:00:00,active,True,True,True,True
tm000532,team018,u002512,2023-06-08 00:00:00,active,True,True,True,True
tm000533,team018,u000237,2023-06-12 00:00:00,active,True,True,True,True
tm000534,team018,u002660,2023-05-03 00:00:00,active,False,True,True,True
tm000535,team018,u001812,2023-06-27 00:00:00,active,False,True,True,True
tm000536,team018,u004536,2023-04-17 00:00:00,active,True,True,True,True
tm000537,team018,u004464,2023-06-16 00:00:00,active,False,False,True,True
tm000538,team018,u001666,2023-05-28 00:00:00,active,False,True,True,True
tm000539,team018,u003448,2023-06-21 00:00:00,active,False,True,True,True
tm000540,team018,u002607,2023-05-08 00:00:00,active,True,True,True,False
tm000541,team018,u000483,2023-06-09 00:00:00,active,False,True,False,False
tm000542,team018,u002113,2023-04-22 00:00:00,active,False,True,True,False
tm000543,team018,u004333,2023-04-17 00:00:00,active,False,True,True,False
tm000544,team018,u003395,2023-05-29 00:00:00,active,False,True,True,True
tm000545,team018,u000991,2023-06-24 00:00:00,active,False,True,True,True
tm000546,team018,u002129,2023-05-25 00:00:00,active,False,True,True,True
tm000547,team019,u003060,2023-05-02 00:00:00,active,True,True,True,True
tm000548,team019,u004085,2023-06-15 00:00:00,active,False,True,False,False
tm000549,team019,u004501,2023-05-04 00:00:00,active,False,True,True,True
tm000550,team019,u002567,2023-06-11 00:00:00,active,False,True,True,True
tm000551,team019,u001461,2023-05-17 00:00:00,active,False,True,True,False
tm000552,team019,u004070,2023-06-23 00:00:00,active,False,True,True,True
tm000553,team019,u000318,2023-05-18 00:00:00,active,False,True,True,False
tm000554,team019,u000751,2023-06-17 00:00:00,active,True,True,True,False
tm000555,team019,u000469,2023-06-27 00:00:00,active,False,True,True,True
tm000556,team019,u001934,2023-06-24 00:00:00,active,False,True,True,True
tm000557,team019,u004997,2023-05-12 00:00:00,active,False,True,True,True
tm000558,team019,u001818,2023-05-18 00:00:00,active,False,True,True,True
tm000559,team019,u000167,2023-06-17 00:00:00,active,True,True,False,True
tm000560,team019,u004367,2023-06-10 00:00:00,active,False,True,True,True
tm000561,team019,u003966,2023-06-09 00:00:00,active,False,True,True,True
tm000562,team019,u000006,2023-05-14 00:00:00,active,False,True,False,True
tm000563,team019,u002755,2023-06-13 00:00:00,active,False,True,True,True
tm000564,team019,u001675,2023-06-24 00:00:00,active,False,True,True,True
tm000565,team019,u001084,2023-06-23 00:00:00,active,False,True,True,True
tm000566,team019,u002829,2023-05-12 00:00:00,active,False,False,True,True
tm000567,team019,u001476,2023-06-21 00:00:00,active,False,True,True,True
tm000568,team019,u002687,2023-06-05 00:00:00,active,False,True,True,True
tm000569,team019,u000496,2023-05-04 00:00:00,active,False,True,True,True
tm000570,team019,u000183,2023-05-05 00:00:00,active,False,True,True,True
tm000571,team019,u001229,2023-06-22 00:00:00,active,False,False,True,True
tm000572,team019,u004869,2023-06-24 00:00:00,active,False,True,False,True
tm000573,team019,u001178,2023-06-30 00:00:00,active,False,True,True,True
tm000574,team019,u000923,2023-06-28 00:00:00,active,False,True,True,True
tm000575,team019,u004366,2023-06-07 00:00:00,active,False,True,True,False
tm000576,team019,u003029,2023-05-13 00:00:00,active,False,True,True,True
tm000577,team019,u000604,2023-05-04 00:00:00,active,False,False,True,False
tm000578,team019,u003102,2023-06-11 00:00:00,active,False,True,True,True
tm000579,team019,u003284,2023-06-22 00:00:00,active,True,True,True,True
tm000580,team019,u004864,2023-05-19 00:00:00,active,False,True,True,True
tm000581,team019,u000840,2023-06-08 00:00:00,active,False,True,True,True
tm000582,team019,u002795,2023-06-08 00:00:00,active,False,False,True,True
tm000583,team019,u002506,2023-06-20 00:00:00,active,False,True,True,True
tm000584,team019,u002679,2023-05-28 00:00:00,active,False,True,True,True
tm000585,team019,u001134,2023-05-13 00:00:00,active,False,True,True,True
tm000586,team019,u001309,2023-05-04 00:00:00,active,False,True,True,True
tm000587,team019,u003629,2023-06-01 00:00:00,active,False,True,True,False
tm000588,team019,u004043,2023-05-21 00:00:00,active,False,True,True,True
tm000589,team019,u002636,2023-06-26 00:00:00,active,False,True,True,False
tm000590,team019,u001450,2023-05-22 00:00:00,active,False,True,True,True
tm000591,team019,u004666,2023-05-15 00:00:00,active,False,True,True,True
tm000592,team019,u002963,2023-05-25 00:00:00,active,False,True,True,True
tm000593,team019,u001855,2023-06-03 00:00:00,active,False,True,True,True
tm000594,team019,u004888,2023-05-13 00:00:00,active,False,True,True,True
tm000595,team019,u001459,2023-05-31 00:00:00,active,True,True,True,True
tm000596,team019,u003141,2023-05-31 00:00:00,active,False,True,True,True
tm000597,team019,u002548,2023-05-25 00:00:00,active,False,True,False,True
tm000598,team019,u002446,2023-06-06 00:00:00,active,False,True,True,True
tm000599,team019,u001059,2023-06-15 00:00:00,active,True,True,True,False
tm000600,team019,u001478,2023-06-20 00:00:00,active,False,True,True,True
tm000601,team019,u000015,2023-05-19 00:00:00,active,False,True,True,False
tm000602,team020,u001886,2023-06-15 00:00:00,active,True,True,True,True
tm000603,team020,u000073,2023-06-22 00:00:00,active,False,True,True,False
tm000604,team020,u003885,2023-06-23 00:00:00,active,False,True,True,True
tm000605,team020,u001084,2023-06-29 00:00:00,active,False,True,True,True
tm000606,team020,u001419,2023-06-15 00:00:00,active,False,True,True,True
tm000607,team020,u004926,2023-06-24 00:00:00,active,False,True,True,False
tm000608,team020,u000070,2023-06-25 00:00:00,active,False,True,True,False
tm000609,team021,u002707,2023-06-18 00:00:00,active,True,True,True,True
tm000610,team021,u002448,2023-06-27 00:00:00,active,False,True,True,True
tm000611,team021,u001544,2023-06-21 00:00:00,active,False,True,True,False
tm000612,team021,u001229,2023-06-23 00:00:00,active,False,True,True,False
tm000613,team021,u004239,2023-06-20 00:00:00,active,False,True,True,True
