user_id,created_at,country,device_model,app_platform,app_version,age_group,gender,acquisition_source,notification_enabled,last_sync_date,calibration_complete,is_active
u000188,2023-01-30 00:00:00,USA,PeakPulse 3.0,Android,4.2.1,35-44,Male,YouTube Ad,True,2023-04-09 00:00:00,True,False
u000189,2023-03-02 00:00:00,USA,PeakPulse 3.0,Android,4.2.0,35-44,Male,Podcast Sponsor,False,2023-06-30 00:00:00,True,True
u000190,2023-04-11 00:00:00,USA,PeakPulse 3.0,Android,4.2.1,35-44,Male,YouTube Ad,True,2023-06-30 00:00:00,True,True
u000191,2023-02-05 00:00:00,USA,PeakPulse 3.0,Android,4.1.5,35-44,Male,Facebook Ad,True,2023-05-16 00:00:00,True,False
u000192,2023-01-25 00:00:00,USA,PeakPulse 3.0,Android,4.1.5,55-64,Female,Direct Website,True,2023-06-25 00:00:00,True,True
u000193,2023-02-19 00:00:00,Canada,PeakPulse 3.0,iOS,4.1.9,35-44,Male,Referral,False,2023-06-27 00:00:00,True,True
u000194,2023-01-25 00:00:00,USA,PeakPulse 3.0,Android,4.2.1,45-54,Male,Direct Website,False,2023-05-14 00:00:00,True,False
u000195,2023-01-19 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,35-44,Male,Organic Search,False,2023-06-17 00:00:00,True,False
u000196,2023-02-01 00:00:00,USA,PeakPulse 3.0,iOS,4.1.5,35-44,Male,Instagram Ad,True,2023-05-08 00:00:00,True,False
u000197,2023-03-02 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,55-64,Male,Instagram Ad,True,2023-06-23 00:00:00,True,True
u000198,2023-01-23 00:00:00,Canada,PeakPulse 3.0,Android,4.1.5,35-44,Female,Organic Search,True,2023-06-25 00:00:00,True,True
u000199,2023-04-06 00:00:00,Germany,PeakPulse 3.0,Android,4.2.0,35-44,Non-binary,Instagram Ad,True,2023-06-23 00:00:00,True,True
u000200,2023-01-28 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,18-24,Female,Instagram Ad,True,2023-06-23 00:00:00,True,True
u000201,2023-03-05 00:00:00,Brazil,PeakPulse 3.0,iOS,4.2.0,35-44,Female,Referral,False,2023-04-04 00:00:00,True,False
u000202,2023-03-09 00:00:00,France,PeakPulse 3.0,iOS,4.1.9,55-64,Non-binary,Organic Search,False,2023-06-24 00:00:00,True,True
u000203,2023-01-13 00:00:00,France,PeakPulse 3.0,Android,4.1.5,45-54,Male,Instagram Ad,True,2023-05-02 00:00:00,True,False
u000204,2023-02-08 00:00:00,Germany,PeakPulse 3.0,iOS,4.1.5,25-34,Male,Instagram Ad,True,2023-06-25 00:00:00,True,True
u000205,2023-02-13 00:00:00,Canada,PeakPulse 3.0,Android,4.2.0,35-44,Male,Organic Search,True,2023-06-26 00:00:00,True,True
u000206,2023-02-13 00:00:00,Canada,PeakPulse 3.0,Android,4.2.0,25-34,Female,YouTube Ad,True,2023-06-26 00:00:00,True,True
u000207,2023-02-17 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,25-34,Non-binary,Facebook Ad,False,2023-05-18 00:00:00,True,False
u000208,2023-01-28 00:00:00,Canada,PeakPulse 3.0,Android,4.1.5,55-64,Male,Referral,False,2023-05-17 00:00:00,True,False
u000209,2023-01-14 00:00:00,France,PeakPulse 3.0,iOS,4.2.1,18-24,Male,Podcast Sponsor,True,2023-06-26 00:00:00,True,True
u000210,2023-01-20 00:00:00,France,PeakPulse 3.0,Android,4.2.1,25-34,Female,Direct Website,True,2023-04-17 00:00:00,True,False
u000211,2023-01-19 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,25-34,Female,Instagram Ad,True,2023-06-28 00:00:00,True,True
u000212,2023-02-03 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,55-64,Male,Organic Search,True,2023-06-12 00:00:00,True,False
u000213,2023-05-03 00:00:00,Germany,PeakPulse 3.0,iOS,4.1.5,55-64,Female,YouTube Ad,True,2023-06-28 00:00:00,False,True
u000214,2023-04-23 00:00:00,USA,PeakPulse 3.0,iOS,4.1.5,45-54,Female,Referral,True,2023-06-05 00:00:00,False,False
u000215,2023-02-27 00:00:00,USA,PeakPulse 3.0,iOS,4.1.5,18-24,Male,YouTube Ad,True,2023-04-25 00:00:00,True,False
u000216,2023-02-02 00:00:00,UK,PeakPulse 3.0,iOS,4.2.1,18-24,Male,Direct Website,True,2023-06-25 00:00:00,True,True
u000217,2023-03-13 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,45-54,Female,Referral,False,2023-06-29 00:00:00,True,True
u000218,2023-02-18 00:00:00,Japan,PeakPulse 3.0,Android,4.1.9,35-44,Female,Facebook Ad,True,2023-05-12 00:00:00,True,False
u000219,2023-01-05 00:00:00,France,PeakPulse 3.0,iOS,4.2.0,65+,Female,Facebook Ad,False,2023-06-26 00:00:00,True,True
u000220,2023-03-13 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,18-24,Female,YouTube Ad,True,2023-06-27 00:00:00,True,True
u000221,2023-01-21 00:00:00,Japan,PeakPulse 3.0,iOS,4.1.9,25-34,Male,Facebook Ad,True,2023-06-23 00:00:00,True,True
u000222,2023-03-19 00:00:00,Japan,PeakPulse 3.0,Android,4.2.1,25-34,Female,Facebook Ad,True,2023-04-17 00:00:00,True,False
u000223,2023-02-04 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,18-24,Female,Instagram Ad,False,2023-06-28 00:00:00,True,True
u000224,2023-02-06 00:00:00,Brazil,PeakPulse 3.0,iOS,4.1.5,35-44,Male,Direct Website,True,2023-04-27 00:00:00,True,False
u000225,2023-04-03 00:00:00,Japan,PeakPulse 3.0,iOS,4.2.0,35-44,Female,Instagram Ad,True,2023-06-21 00:00:00,True,False
u000226,2023-05-02 00:00:00,Japan,PeakPulse 3.0,iOS,4.2.1,45-54,Female,Podcast Sponsor,True,2023-06-30 00:00:00,True,True
u000227,2023-02-02 00:00:00,Japan,PeakPulse 3.0,Android,4.2.1,25-34,Male,YouTube Ad,True,2023-05-01 00:00:00,True,False
u000228,2023-02-23 00:00:00,UK,PeakPulse 3.0,Android,4.2.0,25-34,Female,YouTube Ad,False,2023-04-15 00:00:00,True,False
u000229,2023-01-23 00:00:00,USA,PeakPulse 3.0,Android,4.1.9,18-24,Female,YouTube Ad,True,2023-06-23 00:00:00,True,False
u000230,2023-02-22 00:00:00,USA,PeakPulse 3.0,Android,4.1.5,35-44,Female,Podcast Sponsor,True,2023-06-23 00:00:00,True,True
u000231,2023-01-22 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,25-34,Female,Organic Search,True,2023-06-21 00:00:00,True,False
u000232,2023-02-20 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,45-54,Male,Referral,True,2023-06-30 00:00:00,True,True
u000233,2023-03-01 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,25-34,Female,Referral,True,2023-06-25 00:00:00,True,True
u000234,2023-04-09 00:00:00,France,PeakPulse 3.0,Android,4.1.5,35-44,Male,Facebook Ad,True,2023-06-28 00:00:00,True,True
u000235,2023-02-06 00:00:00,France,PeakPulse 3.0,iOS,4.2.1,35-44,Male,Instagram Ad,True,2023-06-28 00:00:00,True,True
u000236,2023-03-13 00:00:00,Japan,PeakPulse 3.0,iOS,4.2.0,55-64,Non-binary,Podcast Sponsor,True,2023-06-23 00:00:00,True,True
u000237,2023-02-01 00:00:00,UK,PeakPulse 3.0,iOS,4.1.5,18-24,Male,Referral,False,2023-05-07 00:00:00,True,False
u000238,2023-01-22 00:00:00,Australia,PeakPulse 3.0,iOS,4.1.9,35-44,Male,Referral,True,2023-05-30 00:00:00,True,False
u000239,2023-03-29 00:00:00,India,PeakPulse 3.0,iOS,4.1.9,25-34,Male,Organic Search,True,2023-06-30 00:00:00,True,True
u000240,2023-03-02 00:00:00,USA,PeakPulse 3.0,Android,4.1.5,18-24,Female,Referral,True,2023-05-28 00:00:00,True,False
u000241,2023-02-08 00:00:00,Japan,PeakPulse 3.0,iOS,4.2.0,25-34,Male,YouTube Ad,True,2023-06-25 00:00:00,True,True
u000242,2023-01-19 00:00:00,Japan,PeakPulse 3.0,Android,4.1.5,25-34,Male,Facebook Ad,True,2023-05-07 00:00:00,False,False
u000243,2023-05-28 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,25-34,Male,Direct Website,True,2023-06-24 00:00:00,True,True
u000244,2023-02-10 00:00:00,USA,PeakPulse 3.0,Android,4.1.9,25-34,Female,Podcast Sponsor,True,2023-05-11 00:00:00,True,False
u000245,2023-02-05 00:00:00,Japan,PeakPulse 3.0,iOS,4.2.1,25-34,Male,Instagram Ad,False,2023-04-22 00:00:00,True,False
u000246,2023-03-31 00:00:00,UK,PeakPulse 3.0,Android,4.1.5,25-34,Female,Instagram Ad,True,2023-06-30 00:00:00,True,True
u000247,2023-03-29 00:00:00,France,PeakPulse 3.0,iOS,4.2.1,18-24,Female,Referral,True,2023-06-23 00:00:00,False,True
u000248,2023-04-23 00:00:00,USA,PeakPulse 3.0,Android,4.2.0,25-34,Male,Referral,False,2023-06-26 00:00:00,True,True
u000249,2023-04-12 00:00:00,USA,PeakPulse 3.0,iOS,4.1.5,25-34,Non-binary,Direct Website,True,2023-06-26 00:00:00,True,True
u000250,2023-02-17 00:00:00,USA,PeakPulse 3.0,iOS,4.1.5,25-34,Non-binary,Referral,True,2023-05-26 00:00:00,True,False
u000251,2023-01-14 00:00:00,Germany,PeakPulse 3.0,iOS,4.2.1,55-64,Female,Facebook Ad,True,2023-06-24 00:00:00,True,True
u000252,2023-02-07 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,18-24,Female,Organic Search,True,2023-06-11 00:00:00,True,False
u000253,2023-01-24 00:00:00,UK,PeakPulse 3.0,iOS,4.1.5,25-34,Female,Instagram Ad,True,2023-06-29 00:00:00,True,True
u000254,2023-03-18 00:00:00,Canada,PeakPulse 3.0,iOS,4.2.1,45-54,Male,YouTube Ad,True,2023-06-27 00:00:00,True,True
u000255,2023-04-20 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,55-64,Male,Instagram Ad,True,2023-06-24 00:00:00,True,True
u000256,2023-01-30 00:00:00,USA,PeakPulse 3.0,Android,4.1.9,35-44,Female,YouTube Ad,False,2023-06-25 00:00:00,True,True
u000257,2023-03-28 00:00:00,USA,PeakPulse 3.0,Android,4.2.0,35-44,Female,Direct Website,True,2023-06-26 00:00:00,True,True
u000258,2023-02-04 00:00:00,Japan,PeakPulse 3.0,Android,4.2.0,35-44,Female,Organic Search,False,2023-06-24 00:00:00,True,True
u000259,2023-04-30 00:00:00,USA,PeakPulse 3.0,Android,4.1.5,35-44,Female,Referral,True,2023-06-28 00:00:00,True,True
u000260,2023-02-16 00:00:00,UK,PeakPulse 3.0,iOS,4.2.1,25-34,Male,Instagram Ad,True,2023-06-23 00:00:00,True,True
u000261,2023-01-18 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,25-34,Female,Facebook Ad,False,2023-05-05 00:00:00,True,False
u000262,2023-03-20 00:00:00,USA,PeakPulse 3.0,Android,4.1.5,45-54,Male,Facebook Ad,True,2023-06-28 00:00:00,True,True
u000263,2023-02-21 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,25-34,Non-binary,Direct Website,True,2023-06-26 00:00:00,True,True
u000264,2023-01-28 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,35-44,Male,Organic Search,False,2023-06-29 00:00:00,False,True
u000265,2023-02-18 00:00:00,Australia,PeakPulse 3.0,iOS,4.2.1,45-54,Female,YouTube Ad,True,2023-06-24 00:00:00,True,True
u000266,2023-02-22 00:00:00,UK,PeakPulse 3.0,Android,4.1.5,25-34,Non-binary,Instagram Ad,True,2023-05-14 00:00:00,True,False
u000267,2023-03-07 00:00:00,UK,PeakPulse 3.0,Android,4.1.5,18-24,Male,Podcast Sponsor,True,2023-05-04 00:00:00,True,False
u000268,2023-02-11 00:00:00,India,PeakPulse 3.0,Android,4.2.0,35-44,Non-binary,Instagram Ad,True,2023-06-23 00:00:00,True,True
u000269,2023-05-02 00:00:00,USA,PeakPulse 3.0,Android,4.2.1,25-34,Female,Direct Website,False,2023-06-23 00:00:00,True,True
u000270,2023-02-04 00:00:00,Germany,PeakPulse 3.0,iOS,4.1.5,35-44,Female,Referral,True,2023-06-23 00:00:00,True,True
u000271,2023-01-31 00:00:00,USA,PeakPulse 3.0,Android,4.2.1,18-24,Male,Referral,True,2023-06-10 00:00:00,True,False
u000272,2023-03-21 00:00:00,USA,PeakPulse 3.0,Android,4.1.5,35-44,Female,Organic Search,True,2023-06-24 00:00:00,True,True
u000273,2023-01-13 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,25-34,Female,YouTube Ad,True,2023-05-26 00:00:00,True,False
u000274,2023-03-22 00:00:00,France,PeakPulse 3.0,iOS,4.1.5,25-34,Male,Organic Search,True,2023-06-29 00:00:00,True,True
u000275,2023-01-13 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,25-34,Male,Podcast Sponsor,True,2023-06-27 00:00:00,True,True
u000276,2023-01-20 00:00:00,USA,PeakPulse 3.0,Android,4.1.5,35-44,Female,Direct Website,False,2023-06-29 00:00:00,True,True
u000277,2023-01-09 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,35-44,Male,Podcast Sponsor,True,2023-06-28 00:00:00,True,True
u000278,2023-02-12 00:00:00,Australia,PeakPulse 3.0,iOS,4.1.5,25-34,Female,Referral,False,2023-05-04 00:00:00,True,False
u000279,2023-01-31 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,65+,Male,YouTube Ad,True,2023-06-29 00:00:00,True,True
u000280,2023-03-15 00:00:00,USA,PeakPulse 3.0,Android,4.1.9,25-34,Male,Facebook Ad,True,2023-06-23 00:00:00,True,True
u000281,2023-02-25 00:00:00,Canada,PeakPulse 3.0,iOS,4.2.0,35-44,Male,Instagram Ad,False,2023-04-05 00:00:00,True,False
u000282,2023-03-21 00:00:00,USA,PeakPulse 3.0,Android,4.2.0,25-34,Non-binary,Organic Search,True,2023-06-27 00:00:00,True,True
u000283,2023-03-17 00:00:00,Canada,PeakPulse 3.0,iOS,4.2.0,25-34,Female,Organic Search,True,2023-06-28 00:00:00,True,True
u000284,2023-05-12 00:00:00,USA,PeakPulse 3.0,iOS,4.1.5,55-64,Female,Instagram Ad,True,2023-06-28 00:00:00,True,True
u000285,2023-01-08 00:00:00,France,PeakPulse 3.0,iOS,4.2.1,25-34,Female,Referral,True,2023-06-23 00:00:00,True,True
u000286,2023-04-07 00:00:00,Germany,PeakPulse 3.0,iOS,4.1.9,55-64,Female,Instagram Ad,True,2023-05-26 00:00:00,True,False
u000287,2023-02-26 00:00:00,Australia,PeakPulse 3.0,iOS,4.1.9,35-44,Male,Direct Website,True,2023-04-14 00:00:00,True,False
u000288,2023-01-24 00:00:00,Germany,PeakPulse 3.0,Android,4.1.9,55-64,Female,YouTube Ad,True,2023-06-27 00:00:00,True,True
u000289,2023-04-13 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,65+,Male,Direct Website,True,2023-06-25 00:00:00,True,True
u000290,2023-02-21 00:00:00,Brazil,PeakPulse 3.0,Android,4.2.1,45-54,Female,Direct Website,True,2023-06-28 00:00:00,True,True
u000291,2023-03-25 00:00:00,Germany,PeakPulse 3.0,iOS,4.2.0,25-34,Female,Referral,True,2023-06-26 00:00:00,True,True
u000292,2023-03-26 00:00:00,Japan,PeakPulse 3.0,Android,4.1.9,25-34,Female,Referral,True,2023-05-02 00:00:00,True,False
u000293,2023-02-26 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,35-44,Female,Organic Search,True,2023-06-26 00:00:00,True,True
u000294,2023-01-11 00:00:00,USA,PeakPulse 3.0,Android,4.2.1,35-44,Female,Facebook Ad,True,2023-05-07 00:00:00,True,False
u000295,2023-02-18 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,25-34,Female,Instagram Ad,True,2023-05-04 00:00:00,True,False
u000296,2023-01-18 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,55-64,Female,Podcast Sponsor,True,2023-04-12 00:00:00,True,False
u000297,2023-05-23 00:00:00,USA,PeakPulse 3.0,iOS,4.1.5,18-24,Female,Organic Search,False,2023-06-30 00:00:00,True,True
u000298,2023-03-03 00:00:00,UK,PeakPulse 3.0,iOS,4.1.5,35-44,Female,Podcast Sponsor,False,2023-05-19 00:00:00,True,False
u000299,2023-01-14 00:00:00,USA,PeakPulse 3.0,Android,4.1.9,25-34,Female,YouTube Ad,True,2023-05-25 00:00:00,True,False
u000300,2023-02-05 00:00:00,USA,PeakPulse 3.0,Android,4.1.9,25-34,Male,YouTube Ad,False,2023-06-23 00:00:00,True,True
u000301,2023-04-03 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,35-44,Female,Referral,False,2023-06-24 00:00:00,True,True
u000302,2023-01-24 00:00:00,Australia,PeakPulse 3.0,iOS,4.1.9,35-44,Male,Referral,True,2023-06-06 00:00:00,True,False
u000303,2023-01-13 00:00:00,USA,PeakPulse 3.0,Android,4.1.5,45-54,Female,Organic Search,True,2023-06-27 00:00:00,True,True
u000304,2023-03-14 00:00:00,USA,PeakPulse 3.0,Android,4.2.1,25-34,Male,Direct Website,True,2023-06-24 00:00:00,True,True
u000305,2023-03-01 00:00:00,USA,PeakPulse 3.0,iOS,4.1.5,25-34,Male,Referral,True,2023-06-30 00:00:00,True,True
u000306,2023-02-05 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,18-24,Male,Referral,True,2023-06-30 00:00:00,True,True
u000307,2023-02-11 00:00:00,Japan,PeakPulse 3.0,Android,4.2.1,45-54,Female,Instagram Ad,True,2023-06-30 00:00:00,True,True
u000308,2023-01-20 00:00:00,India,PeakPulse 3.0,iOS,4.1.5,25-34,Male,YouTube Ad,True,2023-04-24 00:00:00,True,False
u000309,2023-03-05 00:00:00,France,PeakPulse 3.0,iOS,4.1.5,25-34,Female,Instagram Ad,True,2023-06-24 00:00:00,True,True
u000310,2023-03-31 00:00:00,USA,PeakPulse 3.0,Android,4.1.9,35-44,Male,Facebook Ad,True,2023-06-27 00:00:00,True,True
u000311,2023-01-28 00:00:00,Canada,PeakPulse 3.0,Android,4.2.1,18-24,Male,Organic Search,True,2023-05-15 00:00:00,True,False
u000312,2023-01-18 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,25-34,Male,YouTube Ad,False,2023-06-28 00:00:00,True,True
u000313,2023-02-23 00:00:00,USA,PeakPulse 3.0,iOS,4.1.5,18-24,Female,Facebook Ad,True,2023-06-28 00:00:00,True,True
u000314,2023-02-28 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,35-44,Non-binary,Podcast Sponsor,True,2023-06-23 00:00:00,True,True
u000315,2023-02-28 00:00:00,UK,PeakPulse 3.0,Android,4.2.0,35-44,Male,Referral,True,2023-06-29 00:00:00,True,True
u000316,2023-01-17 00:00:00,UK,PeakPulse 3.0,iOS,4.1.5,25-34,Male,Facebook Ad,False,2023-06-28 00:00:00,True,True
u000317,2023-01-08 00:00:00,UK,PeakPulse 3.0,iOS,4.2.1,35-44,Male,YouTube Ad,True,2023-06-27 00:00:00,True,True
u000318,2023-02-08 00:00:00,UK,PeakPulse 3.0,iOS,4.1.5,45-54,Female,Referral,True,2023-06-01 00:00:00,True,False
u000319,2023-01-07 00:00:00,Canada,PeakPulse 3.0,iOS,4.2.0,35-44,Non-binary,Instagram Ad,True,2023-05-15 00:00:00,True,False
u000320,2023-02-20 00:00:00,Brazil,PeakPulse 3.0,iOS,4.1.9,25-34,Male,Podcast Sponsor,True,2023-06-23 00:00:00,True,True
u000321,2023-03-14 00:00:00,Brazil,PeakPulse 3.0,iOS,4.2.1,35-44,Male,Instagram Ad,True,2023-06-30 00:00:00,False,True
u000322,2023-02-23 00:00:00,Canada,PeakPulse 3.0,iOS,4.1.5,18-24,Male,Podcast Sponsor,True,2023-06-27 00:00:00,True,True
u000323,2023-02-16 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,25-34,Male,YouTube Ad,True,2023-06-25 00:00:00,True,True
u000324,2023-02-21 00:00:00,France,PeakPulse 3.0,Android,4.2.1,45-54,Female,Referral,True,2023-06-30 00:00:00,True,True
u000325,2023-02-07 00:00:00,France,PeakPulse 3.0,iOS,4.1.5,18-24,Female,Referral,True,2023-05-13 00:00:00,True,False
u000326,2023-01-11 00:00:00,USA,PeakPulse 3.0,iOS,4.1.5,25-34,Male,Instagram Ad,True,2023-06-28 00:00:00,True,True
u000327,2023-01-15 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,35-44,Male,Podcast Sponsor,False,2023-06-29 00:00:00,True,True
u000328,2023-02-01 00:00:00,India,PeakPulse 3.0,iOS,4.2.0,35-44,Female,Facebook Ad,False,2023-06-05 00:00:00,True,False
u000329,2023-02-02 00:00:00,UK,PeakPulse 3.0,iOS,4.1.5,25-34,Female,Instagram Ad,True,2023-06-20 00:00:00,True,False
u000330,2023-03-30 00:00:00,UK,PeakPulse 3.0,iOS,4.2.0,45-54,Female,Referral,False,2023-06-08 00:00:00,True,False
u000331,2023-02-28 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,18-24,Male,Instagram Ad,True,2023-06-21 00:00:00,True,False
u000332,2023-04-09 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,55-64,Female,Direct Website,False,2023-06-08 00:00:00,True,False
u000333,2023-01-16 00:00:00,Canada,PeakPulse 3.0,iOS,4.2.1,55-64,Female,Referral,False,2023-06-24 00:00:00,True,True
u000334,2023-01-23 00:00:00,Australia,PeakPulse 3.0,Android,4.1.5,35-44,Male,Direct Website,True,2023-06-24 00:00:00,True,True
u000335,2023-01-19 00:00:00,USA,PeakPulse 3.0,Android,4.2.1,18-24,Male,Podcast Sponsor,True,2023-05-23 00:00:00,True,False
u000336,2023-03-07 00:00:00,France,PeakPulse 3.0,iOS,4.1.5,25-34,Male,Referral,True,2023-06-23 00:00:00,True,True
u000337,2023-03-25 00:00:00,USA,PeakPulse 3.0,Android,4.1.9,35-44,Male,Referral,False,2023-06-26 00:00:00,True,True
u000338,2023-03-26 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,18-24,Female,Instagram Ad,True,2023-06-30 00:00:00,True,True
u000339,2023-03-06 00:00:00,Canada,PeakPulse 3.0,iOS,4.2.0,18-24,Female,Direct Website,False,2023-06-01 00:00:00,True,False
u000340,2023-03-15 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,18-24,Male,Facebook Ad,True,2023-06-27 00:00:00,True,True
u000341,2023-02-10 00:00:00,Germany,PeakPulse 3.0,iOS,4.2.1,35-44,Non-binary,Direct Website,True,2023-06-27 00:00:00,True,True
u000342,2023-02-11 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,35-44,Female,Organic Search,True,2023-06-29 00:00:00,True,True
u000343,2023-02-01 00:00:00,France,PeakPulse 3.0,Android,4.1.9,25-34,Male,Organic Search,True,2023-04-03 00:00:00,True,False
u000344,2023-01-20 00:00:00,Canada,PeakPulse 3.0,iOS,4.1.9,35-44,Female,Referral,True,2023-05-26 00:00:00,True,False
u000345,2023-02-21 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,18-24,Male,Instagram Ad,True,2023-06-24 00:00:00,True,True
u000346,2023-03-09 00:00:00,USA,PeakPulse 3.0,Android,4.2.1,25-34,Male,Instagram Ad,True,2023-06-29 00:00:00,True,True
u000347,2023-03-06 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,55-64,Female,Facebook Ad,False,2023-04-27 00:00:00,True,False
u000348,2023-02-22 00:00:00,UK,PeakPulse 3.0,iOS,4.2.1,45-54,Male,Instagram Ad,True,2023-06-23 00:00:00,True,True
u000349,2023-03-11 00:00:00,Japan,PeakPulse 3.0,iOS,4.1.5,35-44,Male,Direct Website,True,2023-04-01 00:00:00,True,False
u000350,2023-03-02 00:00:00,Japan,PeakPulse 3.0,iOS,4.2.0,45-54,Female,Direct Website,False,2023-06-24 00:00:00,True,True
u000351,2023-05-09 00:00:00,Germany,PeakPulse 3.0,iOS,4.2.1,35-44,Male,YouTube Ad,False,2023-05-09 00:00:00,True,False
u000352,2023-02-08 00:00:00,India,PeakPulse 3.0,iOS,4.1.5,55-64,Male,Facebook Ad,True,2023-06-27 00:00:00,True,True
u000353,2023-04-10 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,35-44,Female,Podcast Sponsor,False,2023-06-23 00:00:00,True,True
u000354,2023-02-08 00:00:00,Japan,PeakPulse 3.0,iOS,4.2.1,35-44,Female,YouTube Ad,True,2023-06-30 00:00:00,True,True
u000355,2023-01-21 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,35-44,Male,Facebook Ad,False,2023-06-24 00:00:00,True,True
u000356,2023-02-22 00:00:00,Brazil,PeakPulse 3.0,iOS,4.2.1,25-34,Male,Podcast Sponsor,True,2023-06-26 00:00:00,True,True
u000357,2023-03-14 00:00:00,France,PeakPulse 3.0,iOS,4.1.9,45-54,Male,Instagram Ad,True,2023-06-30 00:00:00,True,True
u000358,2023-01-28 00:00:00,Germany,PeakPulse 3.0,iOS,4.1.5,18-24,Male,Organic Search,True,2023-04-24 00:00:00,True,False
u000359,2023-02-24 00:00:00,Brazil,PeakPulse 3.0,iOS,4.1.9,45-54,Male,Direct Website,False,2023-06-23 00:00:00,True,True
u000360,2023-01-13 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,25-34,Male,Direct Website,False,2023-06-15 00:00:00,True,False
u000361,2023-02-24 00:00:00,Canada,PeakPulse 3.0,iOS,4.2.0,45-54,Male,Podcast Sponsor,False,2023-06-24 00:00:00,True,True
u000362,2023-03-29 00:00:00,Brazil,PeakPulse 3.0,iOS,4.2.0,25-34,Female,Podcast Sponsor,True,2023-04-16 00:00:00,True,False
u000363,2023-01-31 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,55-64,Male,Direct Website,False,2023-06-24 00:00:00,True,True
u000364,2023-01-15 00:00:00,UK,PeakPulse 3.0,iOS,4.2.0,35-44,Female,Referral,True,2023-06-26 00:00:00,True,True
u000365,2023-04-18 00:00:00,Germany,PeakPulse 3.0,Android,4.1.9,45-54,Female,Facebook Ad,True,2023-06-25 00:00:00,True,True
u000366,2023-03-26 00:00:00,USA,PeakPulse 3.0,Android,4.1.9,45-54,Female,Instagram Ad,True,2023-04-18 00:00:00,True,False
u000367,2023-03-05 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,45-54,Female,Organic Search,False,2023-06-30 00:00:00,True,True
u000368,2023-02-02 00:00:00,USA,PeakPulse 3.0,iOS,4.1.5,35-44,Non-binary,Referral,True,2023-06-23 00:00:00,True,True
u000369,2023-03-01 00:00:00,Germany,PeakPulse 3.0,iOS,4.2.0,18-24,Female,Facebook Ad,True,2023-06-25 00:00:00,True,True
u000370,2023-03-08 00:00:00,Canada,PeakPulse 3.0,Android,4.1.9,45-54,Female,Facebook Ad,True,2023-05-27 00:00:00,True,False
u000371,2023-03-15 00:00:00,France,PeakPulse 3.0,Android,4.1.9,25-34,Female,YouTube Ad,True,2023-06-22 00:00:00,True,False
u000372,2023-02-05 00:00:00,UK,PeakPulse 3.0,iOS,4.2.1,45-54,Male,Instagram Ad,True,2023-04-02 00:00:00,True,False
u000373,2023-01-29 00:00:00,Australia,PeakPulse 3.0,iOS,4.1.5,35-44,Non-binary,Facebook Ad,True,2023-06-23 00:00:00,True,False
u000374,2023-03-19 00:00:00,Australia,PeakPulse 3.0,iOS,4.1.9,25-34,Female,Referral,True,2023-06-26 00:00:00,True,True
u000375,2023-02-20 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,25-34,Female,Podcast Sponsor,True,2023-04-08 00:00:00,True,False
